year,CODIGO,NOMBRE,REGION,APROBT,,
2016,4000,UNIDAD PEDAGÓGICA DR. RAFAEL ÁNGEL CALDERÓN G,PEREZ ZELEDON,396,,
2016,,EL ESPIRITU SANTO,SANTA CRUZ,109,,
2016,,CARIBBEAN SCHOOL,LIMON,116,,
2016,,CIENTIFICO DE COSTA RICA DE SAN PEDRO -UCR-,SAN JOSE NORTE,40,,
2016,4120,LICEO ANTONIO OBANDO CHAN,PUNTARENAS,775,,
2016,,COLEGIO CRISTIANO ASAMBLEAS DE DIOS,SAN JOSE NORTE,67,,
2016,,SAN MARCOS,LIMON,83,,
2016,,CIENTIFICO DE COSTA RICA DE CARTAGO -TEC-,CARTAGO,48,,
2016,,INSTITUTO DE DESARROLLO DE INTELIGENCIA,SAN JOSE CENTRAL,78,,
2016,,SAINT JOHN BAPTIST,ALAJUELA,316,,
2016,4229,C.T.P. DE JACO,AGUIRRE,595,,
2016,3975,UNIDAD PEDAGOGICA JOSE RAFAEL ARAYA ROJAS,SAN JOSE NORTE,494,,
2016,4141,LICEO DE CARIARI,GUAPILES,"1,213",,
2016,4036,COLEGIO VALLE AZUL,OCCIDENTE,367,,
2016,,CIENTIFICO DE COSTA RICA DE SAN RAMON -UCR-,OCCIDENTE,47,,
2016,,ILPPAL,SAN JOSE OESTE,107,,
2016,,COLEGIO LAS AMERICAS,SAN JOSE NORTE,314,,
2016,,OASIS DE ESPERANZA,SAN JOSE NORTE,50,,
2016,,COLEGIO MONT BERKELEY INTERNACIONAL,SAN JOSE NORTE,45,,
2016,4010,LICEO SAN PEDRO,PEREZ ZELEDON,450,,
2016,4093,COLEGIO LA AURORA,HEREDIA,444,,
2016,4001,UNIDAD PEDAGÓGICA JOSÉ BREINDERHOFF,PEREZ ZELEDON,115,,
2016,4003,LICEO EL CARMEN,GRANDE DE TERRABA,170,,
2016,4002,LICEO POTRERO GRANDE,GRANDE DE TERRABA,139,,
2016,4030,EXPERIMENTAL BILINGUE DE GRECIA,ALAJUELA,410,,
2016,,MARIA INMACULADA,LIMON,238,,
2016,4132,LICEO MARYLAND,LIMON,297,,
2016,4135,COLEGIO SULÁYÖM,SULA,160,,
2016,,COLEGIO BILINGÜE SAN FRANCISCO DE ASÍS,GUAPILES,182,,
2016,4066,EXPERIMENTAL BILINGÜE DE CARTAGO,CARTAGO,655,,
2016,4058,LICEO DE COT,CARTAGO,549,,
2016,,SAN AGUSTIN,OCCIDENTE,132,,
2016,4151,LICEO SAN JOSE,ZONA NORTE-NORTE,258,,
2016,,BILINGÜE DEL VALLE,SAN JOSE OESTE,37,,
2016,3971,UNIDAD PEDAGÓGICA CUATRO REINAS,SAN JOSE OESTE,155,,
2016,4158,C.T.P. DOS CERCAS,DESAMPARADOS,866,,
2016,3990,LICEO DE FRAILES,DESAMPARADOS,226,,
2016,,INNOVACION EDUCATIVA,SAN JOSE NORTE,54,,
2016,,SAN LORENZO,SAN JOSE NORTE,80,,
2016,,SAINT GREGORY,SAN JOSE NORTE,128,,
2016,,CIENTIFICO DE COSTA RICA DE GUANACASTE -UCR-,LIBERIA,42,,
2016,4113,LICEO DE COLORADO,CAÑAS,285,,
2016,,SANTA FE,ALAJUELA,147,,
2016,4857,C.T.P. COVAO NOCTURNO,CARTAGO,539,,
2016,,SAGRADA REINA DE LOS ANGELES,SAN JOSE CENTRAL,174,,
2016,,VALLE AZUL,SAN JOSE OESTE,149,,
2016,,COLEGIO ISAAC MARTIN,SAN JOSE NORTE,193,,
2016,4095,LICEO LA VIRGEN,SARAPIQUI,409,,
2016,4076,SAN JOSE DE LA MONTAÑA,HEREDIA,404,,
2016,4123,LICEO COMTE,COTO,326,,
2016,4071,LICEO TUCURRIQUE,TURRIALBA,247,,
2016,4060,COLEGIO SAN FRANCISCO,CARTAGO,680,,
2016,4121,LICEO DE CHOMES,PUNTARENAS,296,,
2016,,COLEGIO SANTA TERESA,ALAJUELA,131,,
2016,4065,COLEGIO ALEJANDRO QUESADA R.,CARTAGO,499,,
2016,,SAN MIGUEL ARCANGEL,DESAMPARADOS,371,,
2016,4122,LICEO DE CHIRA,PUNTARENAS,49,,
2016,,PANAMERICANO,SAN JOSE OESTE,200,,
2016,3973,EXPERIMENTAL BILINGÜE LA TRINIDAD,SAN JOSE NORTE,570,,
2016,,INTERNACIONAL CANADIENSE,SAN JOSE CENTRAL,89,,
2016,,BILINGÜE INTERNACIONAL,SAN JOSE OESTE,50,,
2016,,CRISTIANA LIBERTAD,SAN JOSE NORTE,43,,
2016,4825,NOCTURNO BRAULIO CARRILLO,SAN JOSE NORTE,127,,
2016,4824,NOCTURNO DE HATILLO,SAN JOSE CENTRAL,340,,
2016,4837,NOCTURNO DESAMPARADOS,DESAMPARADOS,421,,
2016,4888,NOCTURNO LA CUESTA,COTO,333,,
2016,4822,NOCTURNO JOSE JOAQUIN JIMENEZ NUÑEZ,SAN JOSE NORTE,387,,
2016,4823,NOCTURNO LEON XIII,SAN JOSE NORTE,68,,
2016,4838,NOCTURNO DE PURISCAL,PURISCAL,283,,
2016,4839,NOCTURNO DE CIUDAD COLON,PURISCAL,115,,
2016,4840,NOCTURNO DE PÉREZ ZELEDON,PEREZ ZELEDON,513,,
2016,4848,NOCTURNO DE PALMARES,OCCIDENTE,477,,
2016,4842,NOCTURNO MIGUEL OBREGON LIZANO,ALAJUELA,650,,
2016,4843,NOCTURNO DE GRECIA,ALAJUELA,605,,
2016,4849,NOCTURNO JULIAN VOLIO LLORENTE,OCCIDENTE,580,,
2016,4850,NOCTURNO DE NARANJO,OCCIDENTE,708,,
2016,4853,NOCTURNO DE CARTAGO,CARTAGO,931,,
2016,4855,NOCTURNO DE LA UNION,CARTAGO,695,,
2016,4859,NOCTURNO PBRO. ENRIQUE MENZEL,TURRIALBA,523,,
2016,4860,NOCTURNO ALFREDO GONZÁLEZ FLORES,HEREDIA,504,,
2016,4861,NOCTURNO HERMAN LOPEZ HERNANDEZ,HEREDIA,170,,
2016,4862,NOCTURNO DE RIO FRIO,SARAPIQUI,580,,
2016,4869,NOCTURNO DE LIBERIA,LIBERIA,385,,
2016,4871,NOCTURNO DE NICOYA,NICOYA,233,,
2016,4872,NOCTURNO DE SANTA CRUZ,SANTA CRUZ,174,,
2016,4875,NOCTURNO JUAN SANTAMARIA,CAÑAS,282,,
2016,,NOCTURNO CALASANZ,SAN JOSE NORTE,42,,
2016,4877,NOCTURNO JOSE MARTI,PUNTARENAS,204,,
2016,4878,NOCTURNO DE ESPARZA,PUNTARENAS,217,,
2016,4131,LICEO DE MATINA,LIMON,326,,
2016,4124,LICEO PACIFICO SUR,GRANDE DE TERRABA,566,,
2016,3972,LICEO MARÍA AUXILIADORA,SAN JOSE OESTE,522,,
2016,4882,NOCTURNO DE GOLFITO,COTO,131,,
2016,4129,LICEO SIXAOLA,LIMON,135,,
2016,4881,NOCTURNO DE CIUDAD NEILY,COTO,398,,
2016,4889,NOCTURNO DE LIMON,LIMON,660,,
2016,4128,LICEO RIO BANANO,LIMON,212,,
2016,4225,COLEGIO DEPORTIVO DE LIMON,LIMON,226,,
2016,4893,NOCTURNO DE POCOCÍ,GUAPILES,609,,
2016,,DEL VALLE,PEREZ ZELEDON,67,,
2016,4883,NOCTURNO DE SAN VITO,COTO,474,,
2016,4127,EXPERIMENTAL BILINGÜE DE AGUA BUENA,COTO,464,,
2016,4096,COLEGIO FELIPE PÉREZ PEREZ,LIBERIA,359,,
2016,,COLEGIO ENRIQUE MALAVASSI VARGAS,SAN JOSE NORTE,154,,
2016,4142,EXPERIMENTAL BILINGÜE DE POCOCÍ,GUAPILES,686,,
2016,,CIENTIFICO DE COSTA RICA DE SAN CARLOS -TEC-,SAN CARLOS,35,,
2016,4150,LICEO BIJAGUA,ZONA NORTE-NORTE,265,,
2016,,COLEGIO ANGLOAMERICANO,SAN JOSE NORTE,362,,
2016,4007,COLEGIO LA ASUNCIÓN,PEREZ ZELEDON,416,,
2016,4894,NOCTURNO DE GUÁCIMO,GUAPILES,161,,
2016,4008,LICEO FERNANDO VOLIO JIMÉNEZ,PEREZ ZELEDON,791,,
2016,4107,EXPERIMENTAL BILINGÜE DE SANTA CRUZ,SANTA CRUZ,413,,
2016,,CRISTIANO PALABRA DE VIDA,ALAJUELA,97,,
2016,,VILASECA,HEREDIA,121,,
2016,,SANTA INES,HEREDIA,287,,
2016,,SAINT GEORGE HIGH SCHOOL,SAN JOSE CENTRAL,229,,
2016,,MIRAVALLE,CARTAGO,399,,
2016,,ADVENTISTA DE LIMON,LIMON,223,,
2016,3993,LICEO DE SABANILLAS,DESAMPARADOS,119,,
2016,4114,EXPERIMENTAL BILINGÜE DE NUEVO ARENAL,CAÑAS,127,,
2016,,JORGE DEBRAVO,TURRIALBA,103,,
2016,4072,LICEO SANTA TERESITA,TURRIALBA,273,,
2016,,GREEN VALLEY,GUAPILES,84,,
2016,4145,LICEO LA RITA,GUAPILES,516,,
2016,4138,LICEO DE TICABÁN,GUAPILES,218,,
2016,4099,COLEGIO SANTA CECILIA,LIBERIA,255,,
2016,4042,LICEO DE FLORENCIA,SAN CARLOS,554,,
2016,4041,LICEO SUCRE,SAN CARLOS,242,,
2016,,SAN GERARDO,ALAJUELA,218,,
2016,,EAST SIDE HIGH SCHOOL,ALAJUELA,112,,
2016,4012,LICEO CARRILLOS DE POAS,ALAJUELA,334,,
2016,3998,COLEGIO DE TABARCIA,PURISCAL,269,,
2016,4104,COLEGIO BOCAS DE NOSARA,NICOYA,129,,
2016,,NUESTRA SEÑORA DE LOURDES,HEREDIA,129,,
2016,4148,LICEO AGUAS CLARAS,ZONA NORTE-NORTE,172,,
2016,4149,LICEO KATIRA,ZONA NORTE-NORTE,317,,
2016,4147,LICEO BRASILIA,ZONA NORTE-NORTE,76,,
2016,3979,LICEO TEODORO PICADO,SAN JOSE CENTRAL,448,,
2016,3977,LICEO SAN ANTONIO,SAN JOSE NORTE,586,,
2016,,BILINGÜE LA SABANA,SAN JOSE OESTE,61,,
2016,,C.E.I. SAN JORGE,SAN JOSE NORTE,52,,
2016,,CAMPESTRE,SAN JOSE NORTE,103,,
2016,,BILINGÜE JORGE VOLIO JIMENEZ,CARTAGO,343,,
2016,4061,LICEO DE CORRALILLO,CARTAGO,373,,
2016,4064,COLEGIO FRANCISCA CARRASCO JIMENEZ,CARTAGO,487,,
2016,,FORMATIVO NUEVO MILENIO,ALAJUELA,93,,
2016,4004,LICEO BORUCA,GRANDE DE TERRABA,132,,
2016,,SAINT PETERS HIGH SCHOOL,SAN JOSE CENTRAL,87,,
2016,,SAINT VALENTINE,SAN JOSE CENTRAL,66,,
2016,,SANTA MARGARITA,HEREDIA,120,,
2016,,COLEGIO VICTORIA SCHOOL,SAN JOSE NORTE,121,,
2016,4144,COLEGIO DE JIMÉNEZ,GUAPILES,599,,
2016,4143,LICEO DUACARÍ,GUAPILES,222,,
2016,,ATLANTIC COLLEGE,LIMON,42,,
2016,4059,LICEO SAN DIEGO,CARTAGO,437,,
2016,4047,LICEO CHACHAGUA,OCCIDENTE,347,,
2016,4043,LICEO PAVON,SAN CARLOS,449,,
2016,,SANTA SOFÍA COLEGIO BILINGÜE,PUNTARENAS,107,,
2016,4015,COLEGIO AMBIENTALISTA EL ROBLE,ALAJUELA,611,,
2016,4013,COLEGIO TUETAL NORTE,ALAJUELA,315,,
2016,4014,LICEO SAN ROQUE,ALAJUELA,550,,
2016,4112,COLEGIO SAN RAFAEL,CAÑAS,159,,
2016,6475,NOCTURNO DE BAGACES,LIBERIA,198,,
2016,5079,LICEO VILLARREAL,SANTA CRUZ,535,,
2016,,HUMANISTA BILINGÜE DEL MONTE,HEREDIA,79,,
2016,,COLEGIO YURUSTI,HEREDIA,175,,
2016,4137,LICEO LA ALEGRIA,LIMON,486,,
2016,4032,LICEO NUESTRA SEÑORA DE LOS ANGELES,OCCIDENTE,691,,
2016,4106,LICEO SAN FRANCISCO DE COYOTE,NICOYA,127,,
2016,,CATOLICO SAN AMBROSIO,NICOYA,235,,
2016,3978,COLEGIO RINCÓN GRANDE,SAN JOSE OESTE,750,,
2016,,ANGEL HIGH SCHOOL,SAN JOSE CENTRAL,121,,
2016,,ROYAL,SAN JOSE OESTE,43,,
2016,4044,LICEO SANTA RITA,SAN CARLOS,347,,
2016,4011,LICEO DE SANTA GERTRUDIS,ALAJUELA,693,,
2016,,COLEGIO BENJAMÍN FRANKLIN,HEREDIA,147,,
2016,,SAN MARCOS,ALAJUELA,72,,
2016,4098,COLEGIO CAÑAS DULCES,LIBERIA,160,,
2016,,EUPI,NICOYA,79,,
2016,4126,COLEGIO REPÚBLICA DE ITALIA,COTO,208,,
2016,,BILINGÜE INMACULADA JACO,AGUIRRE,79,,
2016,4038,EXPERIMENTAL BILINGÜE DE NARANJO,OCCIDENTE,554,,
2016,4130,LICEO RODRIGO SOLANO QUIROS,LIMON,363,,
2016,,SAN FRANCISCO DE ASIS,SAN CARLOS,145,,
2016,,SAN ANTONIO DE PADUA,SAN JOSE CENTRAL,62,,
2016,,SAN DIEGO,ALAJUELA,83,,
2016,3999,LICEO SINAÍ,PEREZ ZELEDON,592,,
2016,,ACADEMIA DE LA TECNOLOGIA MODERNA,ALAJUELA,61,,
2016,4031,LICEO DE TAMBOR,ALAJUELA,280,,
2016,,COLEGIO SANTA JOSEFINA,ALAJUELA,90,,
2016,,CATOLICO EULOGIO LOPEZ OBANDO,CAÑAS,127,,
2016,,"NUEVA GENERACION ""EL COPEY""",HEREDIA,239,,
2016,,SAINT VINCENT,SAN JOSE NORTE,75,,
2016,4075,COLEGIO AMBIENTALISTA DE PEJIBAYE,TURRIALBA,315,,
2016,4073,EXPERIMENTAL BILINGÜE DE TURRIALBA,TURRIALBA,246,,
2016,4074,LICEO TRES EQUIS,TURRIALBA,290,,
2016,,FATHER´S HOME,SAN JOSE NORTE,86,,
2016,,GRAYMAR SCHOOL,SAN JOSE CENTRAL,276,,
2016,5536,COLEGIO BARRA DE COLORADO,GUAPILES,51,,
2016,5176,LICEO RURAL BARRA DE TORTUGUERO,GUAPILES,92,,
2016,5316,LICEO CAPITÁN RAMON RIVAS,LIMON,270,,
2016,5171,LICEO RURAL GAVILÁN,SULA,122,,
2016,5142,LICEO RURAL SAN JORGE,SAN CARLOS,98,,
2016,5144,LICEO RURAL PONGOLA,SARAPIQUI,45,,
2016,5146,LICEO RURAL EL CONCHO,SAN CARLOS,47,,
2016,5156,LICEO RURAL GRANO DE ORO,TURRIALBA,99,,
2016,5133,LICEO RURAL LOS ÁNGELES DE PÁRAMO,PEREZ ZELEDON,84,,
2016,,COMPLEMENTARIA CAHUITA,LIMON,36,,
2016,5300,LICEO LAS ESPERANZAS,PEREZ ZELEDON,145,,
2016,5073,LICEO LA UVITA,PEREZ ZELEDON,194,,
2016,5299,LICEO CANAÁN,PEREZ ZELEDON,124,,
2016,5134,COLEGIO SANTA EDUVIGES,GRANDE DE TERRABA,86,,
2016,5136,COLEGIO DE UJARRÁS,GRANDE DE TERRABA,106,,
2016,5163,LICEO RURAL JOSE LUIS JIMENEZ ALCALA,SANTA CRUZ,58,,
2016,5162,TELESECUNDARIA OSTIONAL,SANTA CRUZ,38,,
2016,5145,LICEO RURAL SAN JOAQUIN DE CUTRIS,SAN CARLOS,80,,
2016,5167,LICEO RURAL BAHIA DRAKE,GRANDE DE TERRABA,79,,
2016,5159,LICEO SAMARA,NICOYA,90,,
2016,5152,LICEO VERACRUZ,ZONA NORTE-NORTE,70,,
2016,5303,LICEO CAPITAN MANUEL QUIROS,SAN CARLOS,102,,
2016,4913,LICEO DOS RIOS,ZONA NORTE-NORTE,69,,
2016,5166,LICEO FINCA ALAJUELA,GRANDE DE TERRABA,186,,
2016,,MADRE DEL DIVINO PASTOR,COTO,97,,
2016,4139,LICEO DE POCORA,GUAPILES,342,,
2016,4140,LICEO AMBIENTALISTA LLANO BONITO,GUAPILES,330,,
2016,,SAINT JOHN BAPTIST,SAN JOSE NORTE,62,,
2016,,COLEGIO SAN ENRIQUE DE OSSO,SAN JOSE NORTE,78,,
2016,5170,LICEO RURAL BARRA PARISMINA,LIMON,33,,
2016,5173,LICEO RURAL CAHUITA,LIMON,68,,
2016,5683,UNIDAD PEDAGOGICA RIO CUBA,LIMON,249,,
2016,,GREEN FOREST SCHOOL,SAN CARLOS,31,,
2016,5532,LICEO BOCA DE ARENAL,SAN CARLOS,355,,
2016,5151,LICEO BUENOS AIRES DE POCOSOL,SAN CARLOS,79,,
2016,5318,LICEO CORONEL MANUEL ARGÜELLO,PURISCAL,60,,
2016,4039,COLEGIO DR. RICARDO MORENO CAÑAS,OCCIDENTE,377,,
2016,,COLEGIO CEBITT INTERNACIONAL,CARTAGO,175,,
2016,4049,LICEO MANUEL EMILIO RODRIGUEZ,CARTAGO,416,,
2016,5132,LICEO RURAL MAÍZ DE LOS UVA,GRANDE DE TERRABA,72,,
2016,5531,LICEO CONCEPCIÓN,GRANDE DE TERRABA,140,,
2016,5125,LICEO RURAL CHÁNGUENA,GRANDE DE TERRABA,136,,
2016,5530,LICEO SAN FRANCISCO,PEREZ ZELEDON,233,,
2016,5301,LICEO PLATANILLO DE BARÚ,PEREZ ZELEDON,162,,
2016,5161,LICEO RURAL LA ESPERANZA,SANTA CRUZ,44,,
2016,4109,LICEO BELEN,SANTA CRUZ,562,,
2016,5155,LICEO RURAL PACAYITAS,TURRIALBA,89,,
2016,5165,LICEO RURAL ISLA VENADO,PENINSULAR,61,,
2016,4915,LICEO RURAL CABECERAS,CAÑAS,65,,
2016,5139,LICEO  POASITO,ALAJUELA,138,,
2016,5178,LICEO LAS DELICIAS,ZONA NORTE-NORTE,225,,
2016,5707,COLEGIO ACADEMICO DE COSTA DE PAJAROS,PUNTARENAS,183,,
2016,5121,LICEO RURAL LAS CEIBAS,DESAMPARADOS,112,,
2016,,HUMANISTICO COSTARRICENSE,HEREDIA,117,,
2016,4190,C.T.P. DE FLORES,HEREDIA,365,,
2016,,SAINT GABRIEL,SAN JOSE NORTE,122,,
2016,,COLEGIO BILINGÜE NUEVA ESPERANZA,HEREDIA,436,,
2016,,HORIZONTE 2000,SAN JOSE OESTE,41,,
2016,,CRISTIANO REFORMADO,SAN JOSE NORTE,117,,
2016,,COLEGIO DEL MUNDO UNIDO COSTA RICA,SAN JOSE OESTE,165,,
2016,,SAINT MARY SCHOOL,SAN JOSE OESTE,198,,
2016,,NUEVO MUNDO,SAN JOSE CENTRAL,44,,
2016,,SANCTI SPIRITUS,PUNTARENAS,150,,
2016,,CAMINANTES,ALAJUELA,36,,
2016,,WHITMAN,SAN JOSE CENTRAL,77,,
2016,,THE SUMMIT SCHOOL,SAN JOSE NORTE,42,,
2016,3980,LICEO HERNAN ZAMORA ELIZONDO,SAN JOSE NORTE,488,,
2016,5197,UNIDAD PEDAGÓGICA CASA HOGAR,GUAPILES,60,,
2016,5288,LICEO RURAL MANZANILLO,PUNTARENAS,73,,
2016,4097,COLEGIO JOSÉ MARÍA GUTIÉRREZ,LIBERIA,260,,
2016,5154,LICEO RURAL SAN JOAQUIN,TURRIALBA,103,,
2016,4115,LICEO EMILIANO ODIO MADRIGAL,PUNTARENAS,721,,
2016,5137,LICEO LA GUACIMA,ALAJUELA,350,,
2016,5080,COLEGIO JORGE VOLIO JIMÉNEZ,COTO,179,,
2016,5289,LICEO RURAL DE CEDRAL,PUNTARENAS,104,,
2016,5177,LICEO RURAL EL PORVENIR,ZONA NORTE-NORTE,45,,
2016,,ECOTURISTICO DEL  PACIFICO,AGUIRRE,53,,
2016,5075,LICEO FRANCISCO AMIGUETTE HERRERA,SAN CARLOS,215,,
2016,5076,LICEO GASTON PERALTA CARRANZA,SAN CARLOS,303,,
2016,5150,LICEO SAN MARCOS,SAN CARLOS,88,,
2016,5148,LICEO RURAL SAN RAFAEL,SAN CARLOS,47,,
2016,5149,LICEO RURAL MEDIO QUESO,SAN CARLOS,81,,
2016,4048,LICEO ENRIQUE GUIER SAENZ,CARTAGO,404,,
2016,3995,LICEO JOAQUIN GUTIERREZ MANGEL,DESAMPARADOS,628,,
2016,5347,LICEO RURAL BUENA VISTA,PEREZ ZELEDON,142,,
2016,5297,COLEGIO LA PALMA,COTO,239,,
2016,5350,LICEO SABANILLAS,COTO,244,,
2016,5317,LICEO CANALETE,ZONA NORTE-NORTE,281,,
2016,4068,LICEO LLANO BONITO,LOS SANTOS,119,,
2016,,SAN EDUARDO BILINGÜE,CARTAGO,58,,
2016,4006,LICEO YOLANDA OREAMUNO UNGER,GRANDE DE TERRABA,195,,
2016,5294,LICEO RURAL USEKLA,SULA,60,,
2016,5129,LICEO RURAL EL JARDÍN,PEREZ ZELEDON,87,,
2016,5128,LICEO RURAL RÍO NUEVO,PEREZ ZELEDON,90,,
2016,4916,NOCTURNO CARLOS MELENDEZ CHAVERRI,HEREDIA,360,,
2016,5168,LICEO RURAL BOCA DE SIERPE,GRANDE DE TERRABA,144,,
2016,5131,LICEO CONCEPCIÓN DANIEL FLORES,PEREZ ZELEDON,189,,
2016,5302,LICEO LOS ANGELES,SAN CARLOS,188,,
2016,5293,LICEO RURAL BOCA TAPADA,SAN CARLOS,51,,
2016,5304,LICEO NICOLAS AGUILAR MURILLO,SAN CARLOS,193,,
2016,,SAINT NICHOLAS OF FLÜE SCHOOL,HEREDIA,142,,
2016,,KAMUK SCHOOL,SAN JOSE NORTE,228,,
2016,5290,LICEO DE CASCAJAL,SAN JOSE NORTE,169,,
2016,,COLEGIO ECOLÓGICO BILINGÜE SAN MARTÍN,SAN JOSE OESTE,93,,
2016,,SANTA ANA HIGH SCHOOL,SAN JOSE OESTE,73,,
2016,,UNIVERSITARIO PARA NIÑOS Y ADOLESCENTES,HEREDIA,61,,
2016,,MI PATRIA,SAN JOSE NORTE,23,,
2016,4207,C.T.P. DE ABANGARES,CAÑAS,561,,
2016,4854,SECCION NOCTURNA ACADEMICA DE PARAISO,CARTAGO,414,,
2016,4874,NOCTURNO MAURILIO ALVARADO VARGAS,CAÑAS,189,,
2016,4867,NOCTURNO LA CRUZ,LIBERIA,262,,
2016,4841,NOCTURNO DE BUENOS AIRES,GRANDE DE TERRABA,694,,
2016,4884,NOCTURNO DE OSA,GRANDE DE TERRABA,450,,
2016,4896,NOCTURNO DE QUEPOS,AGUIRRE,478,,
2016,5732,NOCTURNO GUAYCARÁ,COTO,413,,
2016,5706,NOCTURNO DE SIQUIRRES,LIMON,464,,
2016,4890,NOCTURNO DE BATAAN,LIMON,541,,
2016,4091,LICEO DE RIO FRIO,SARAPIQUI,823,,
2016,5284,NOCTURNO PACIFICO SUR,GRANDE DE TERRABA,224,,
2016,5295,LICEO LA PERLA,LIMON,155,,
2016,5291,LICEO RURAL BIJAGUAL,LOS SANTOS,25,,
2016,5575,LICEO RURAL ABROJO MOCTEZUMA,COTO,54,,
2016,5576,LICEO RURAL SANTA ROSA,COTO,33,,
2016,5590,LICEO JUNTAS DE CAOBA,LIBERIA,90,,
2016,5535,LICEO DE GUARDIA,LIBERIA,343,,
2016,5583,LICEO CUATRO BOCAS,ZONA NORTE-NORTE,90,,
2016,5584,LICEO RURAL LA CONQUISTA,SARAPIQUI,90,,
2016,5568,COLEGIO SEPECUE,SULA,102,,
2016,5567,LICEO VENECIA,LIMON,446,,
2016,5577,LICEO EL SAINO,SAN CARLOS,114,,
2016,5533,EXPERIMENTAL BILINGÜE DE LOS ÁNGELES,SAN CARLOS,307,,
2016,5582,TELESECUNDARIA MASTATAL,PURISCAL,23,,
2016,,VISTA ATENAS HIGH SCHOOL,ALAJUELA,94,,
2016,,SAINT ANTHONY HIGH SCHOOL,SAN JOSE NORTE,238,,
2016,,SAINT JOSSELIN DAY SCHOOL,CARTAGO,119,,
2016,,CIENTIFICO DE COSTA RICA DEL ATLANTICO -UNED-,LIMON,40,,
2016,,MOUNT VIEW SCHOOL,SAN JOSE OESTE,192,,
2016,,SAINT JOHN VIANNEY,SAN JOSE CENTRAL,30,,
2016,5580,LICEO RURAL SANTIAGO,PEREZ ZELEDON,99,,
2016,5579,COLEGIO SAN ANTONIO,PEREZ ZELEDON,191,,
2016,5581,LICEO RURAL SAN RAFAEL DE CABAGRA,GRANDE DE TERRABA,99,,
2016,5585,LICEO RURAL LA ALDEA,SARAPIQUI,52,,
2016,5356,TELESECUNDARIA LOS ARBOLITOS,SARAPIQUI,28,,
2016,5296,LICEO RURAL SALVADOR DURAN OCAMPO,SARAPIQUI,79,,
2016,5587,LICEO RURAL SAN JULIAN,SARAPIQUI,82,,
2016,5588,TELESECUNDARIA LAS BRISAS,LIBERIA,26,,
2016,,MONTECARLO,SAN CARLOS,83,,
2016,,AMIGOS DE MONTEVERDE,PUNTARENAS,36,,
2016,5662,LICEO RURAL DE PUERTO VIEJO,LIMON,130,,
2016,5598,LICEO COQUITAL,SAN CARLOS,209,,
2016,5578,LICEO RURAL LA GUARIA DE POCOSOL,SAN CARLOS,63,,
2016,5729,COLEGIO PLAYAS DEL COCO,SANTA CRUZ,203,,
2016,5728,LICEO SANTA MARTA,GRANDE DE TERRABA,213,,
2016,5658,LICEO RURAL YERI,GRANDE DE TERRABA,48,,
2016,5682,NOCTURNO LA JULIETA,AGUIRRE,608,,
2016,,BENDITO JESUS,DESAMPARADOS,43,,
2016,5657,LICEO RURAL SAN RAFAEL,COTO,34,,
2016,5679,COLEGIO CANDELARIA,OCCIDENTE,314,,
2016,,COSTA RICA CHRISTIAN SCHOOL,SAN JOSE NORTE,219,,
2016,5656,LICEO RURAL SANTA CRUZ,LOS SANTOS,53,,
2016,5655,LICEO DE SAN ANDRES,LOS SANTOS,113,,
2016,5661,LICEO RURAL LAS MARIAS,SARAPIQUI,73,,
2016,5718,EXPERIMENTAL BILINGÜE DE RÍO JIMÉNEZ,GUAPILES,368,,
2016,5596,TELESECUNDARIA LOS JAZMINES B,ZONA NORTE-NORTE,23,,
2016,5670,LICEO COLONIA PUNTARENAS,ZONA NORTE-NORTE,231,,
2016,5671,LICEO COLONIA VILLA NUEVA,ZONA NORTE-NORTE,101,,
2016,5672,LICEO RURAL VALLE VERDE,ZONA NORTE-NORTE,56,,
2016,5669,TELESECUNDARIA DE MEXICO,ZONA NORTE-NORTE,45,,
2016,5674,LICEO RURAL PIEDRAS AZULES,LIBERIA,63,,
2016,5673,LICEO RURAL SAN LUIS,ZONA NORTE-NORTE,88,,
2016,5591,LICEO SAN JORGE,ZONA NORTE-NORTE,103,,
2016,5709,LICEO RURAL DE TARCOLES,AGUIRRE,55,,
2016,5660,TELESECUNDARIA LÍNEA VIEJA,GUAPILES,47,,
2016,5668,TELESECUNDARIA LA URRACA,SAN CARLOS,10,,
2016,5667,LICEO RURAL JUANILAMA,SAN CARLOS,56,,
2016,5666,TELESECUNDARIA COOPE SAN JUAN,SAN CARLOS,42,,
2016,5677,COLEGIO SAN MARTIN,SAN CARLOS,341,,
2016,5735,UNIDAD PEDAGÓGICA LA VALENCIA,DESAMPARADOS,388,,
2016,5664,LICEO RURAL SAN ANTONIO,PURISCAL,55,,
2016,5663,LICEO RURAL LA PALMA,PURISCAL,94,,
2016,,BILINGÜE NACIONES UNIDAS,PURISCAL,25,,
2016,,INTERNACIONAL CRISTIANA,LIBERIA,164,,
2016,5645,LICEO BEBEDERO,CAÑAS,61,,
2016,5680,C.T.P. SANTA ANA,SAN JOSE OESTE,301,,
2016,,MARIAN BAKER SCHOOL,CARTAGO,96,,
2016,5665,LICEO RURAL BOCA RIO SAN CARLOS,SAN CARLOS,33,,
2016,5708,LICEO RURAL LA GARITA,LIBERIA,60,,
2016,,CAFORE ANTONIO JOSE OBANDO CHAN,PUNTARENAS,70,,
2016,5659,LICEO RURAL CARTAGENA,GUAPILES,50,,
2016,,CREATIVA,PUNTARENAS,55,,
