year,CODIGO,NOMBRE,REGION,enrolled,passed
2015,4848,NOCTURNO DE PALMARES,OCCIDENTE,633,520
2015,5732,NOCTURNO GUAYCARÁ,COTO,504,329
2015,4837,NOCTURNO DESAMPARADOS,DESAMPARADOS,689,379
2015,4822,NOCTURNO JOSE JOAQUIN JIMENEZ NUÑEZ,SAN JOSE NORTE,510,347
2015,4824,NOCTURNO DE HATILLO,SAN JOSE CENTRAL,349,264
2015,4850,NOCTURNO DE NARANJO,OCCIDENTE,738,626
2015,4890,NOCTURNO DE BATAAN,LIMON,584,481
2015,4888,NOCTURNO LA CUESTA,COTO,389,295
2015,6113,NOCTURNO DE SAN PEDRO,PEREZ ZELEDON,475,252
2015,4871,NOCTURNO DE NICOYA,NICOYA,381,202
2015,4872,NOCTURNO DE SANTA CRUZ,SANTA CRUZ,282,175
2015,4854,SECCION NOCTURNA ACADEMICA DE PARAISO,CARTAGO,516,248
2015,4893,NOCTURNO DE POCOCÍ,GUAPILES,951,729
2015,4853,NOCTURNO DE CARTAGO,CARTAGO,1124,905
2015,4860,NOCTURNO ALFREDO GONZÁLEZ FLORES,HEREDIA,805,562
2015,4875,NOCTURNO JUAN SANTAMARIA,CAÑAS,528,452
2015,4916,NOCTURNO CARLOS MELÉNDEZ CHAVERRI,HEREDIA,481,328
2015,4896,NOCTURNO DE QUEPOS,AGUIRRE,502,322
2015,4881,NOCTURNO DE CIUDAD NEILY,COTO,660,322
2015,5929,NOCTURNO DE PUERTO VIEJO,SARAPIQUI,550,392
2015,4869,NOCTURNO DE LIBERIA,LIBERIA,544,339
2015,4840,NOCTURNO DE PÉREZ ZELEDON,PEREZ ZELEDON,1115,475
2015,4842,NOCTURNO MIGUEL OBREGON LIZANO,ALAJUELA,702,382
2015,6548,C.T.P. DE MORA,PURISCAL,158,158
2015,4204,C.T.P. SANTA BÁRBARA,SANTA CRUZ,233,204
2015,6358,C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,406,404
2015,,C.T.P. C.I.T.,HEREDIA,93,85
2015,,COLEGIO AGROPECUARIO DE SAN CARLOS,SAN CARLOS,313,279
2015,4212,C.T.P. DE SANTA ELENA,PUNTARENAS,363,333
2015,4189,C.T.P. LA SUIZA,TURRIALBA,798,754
2015,4223,C.T.P. DE TALAMANCA,SULA,689,609
2015,6536,C.T.P. ROSARIO DE NARANJO,OCCIDENTE,361,298
2015,4218,C.T.P. DE CORREDORES,COTO,482,404
2015,4154,C.T.P. DON BOSCO,SAN JOSE CENTRAL,1239,1209
2015,4206,C.T.P. SARDINAL,SANTA CRUZ,564,470
2015,6640,C.T.P. DE COPAL,NICOYA,99,96
2015,6635,C.T.P. DE SAN RAFAEL DE ALAJUELA,ALAJUELA,114,103
2015,6535,C.T.P. CALLE ZAMORA,OCCIDENTE,407,368
2015,4165,C.T.P. LA GLORIA,PURISCAL,200,171
2015,6505,C.T.P. DE PALMICHAL,PURISCAL,258,239
2015,6537,C.T.P. SANTA EULALIA,ALAJUELA,299,276
2015,6550,C.T.P. ESPARZA,PUNTARENAS,229,200
2015,6538,C.T.P. DE CAÑAS,CAÑAS,606,555
2015,4161,C.T.P. SAN JUAN SUR,DESAMPARADOS,816,735
2015,6583,C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,150,127
2015,4208,C.T.P. DE JICARAL,PENINSULAR,533,476
2015,4180,C.T.P. DE PITAL,SAN CARLOS,825,773
2015,4182,C.T.P. SANTA ROSA,SAN CARLOS,771,677
2015,4164,C.T.P. DE TURRUBARES,PURISCAL,208,184
2015,6034,C.T.P. TRONADORA,CAÑAS,191,156
2015,6641,C.T.P. LA TIGRA,SAN CARLOS,301,258
2015,6104,C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,1149,824
2015,4168,C.T.P. PEJIBAYE,PEREZ ZELEDON,476,400
2015,5680,C.T.P. SANTA ANA,SAN JOSE OESTE,337,306
2015,6508,C.T.P. SAN RAFAEL DE POAS,ALAJUELA,422,356
2015,6581,C.T.P. OROSI,CARTAGO,576,401
2015,4176,C.T.P. NATANIEL ARIAS MURILLO,SAN CARLOS,1301,1176
2015,6639,C.T.P. DEL ESTE,HEREDIA,606,463
2015,4196,C.T.P. NANDAYURE,NICOYA,490,359
2015,4221,C.T.P. DE LIMON,LIMON,1340,1098
2015,6633,C.T.P. DE BELEN,HEREDIA,162,95
2015,4205,C.T.P. DE CARTAGENA,SANTA CRUZ,369,283
2015,6634,C.T.P. DE ALAJUELITA,SAN JOSE CENTRAL,474,429
2015,5082,C.T.P. MARIO QUIROS SASSO,CARTAGO,1297,923
2015,6580,C.T.P. AGROPORTICA,GUAPILES,402,352
2015,,C.T.P.SAN AGUSTIN CIUDAD  DE LOS NIñOS,CARTAGO,429,380
2015,6574,C.T.P. JOSE MARIA ZELEDON BRENES,DESAMPARADOS,576,510
2015,4173,C.T.P. SAN MATEO,ALAJUELA,358,242
2015,6547,C.T.P. DE ATENAS,ALAJUELA,327,291
2015,4231,C.T.P. DE MATAPALO,AGUIRRE,439,420
2015,4213,C.T.P. DE OSA,GRANDE DE TERRABA,450,389
2015,4185,C.T.P. DE PACAYAS,CARTAGO,820,653
2015,4191,C.T.P. DE HEREDIA,HEREDIA,743,720
2015,6576,C.T.P. SANTA ELENA,COTO,268,243
2015,6579,C.T.P. DE LIVERPOOL,LIMON,395,333
2015,4202,C.T.P. 27 DE ABRIL,SANTA CRUZ,498,427
2015,4201,C.T.P. CARRILLO,SANTA CRUZ,590,464
2015,4184,C.T.P. COVAO DIURNO,CARTAGO,672,582
2015,4177,C.T.P. LOS CHILES,SAN CARLOS,551,322
2015,6584,C.T.P. LAS PALMITAS,GUAPILES,319,278
2015,4169,C.T.P. GENERAL VIEJO,PEREZ ZELEDON,700,641
2015,4194,C.T.P. LIBERIA,LIBERIA,871,729
2015,4190,C.T.P. DE FLORES,HEREDIA,405,390
2015,6526,C.T.P. MERCEDES NORTE,HEREDIA,705,671
2015,4199,C.T.P. LA MANSION,NICOYA,636,592
2015,4203,C.T.P. DE SANTA CRUZ,SANTA CRUZ,312,238
2015,4166,C.T.P. SAN ISIDRO,PEREZ ZELEDON,905,810
2015,4224,C.T.P. VALLE ESTRELLA,LIMON,670,669
2015,4214,C.T.P. CARLOS MANUEL VICENTE CASTRO,COTO,669,605
2015,6534,C.T.P. SANTA LUCIA,CARTAGO,628,517
2015,4179,C.T.P. LA FORTUNA,SAN CARLOS,942,768
2015,6032,C.T.P. FERNANDO VOLIO JIMENEZ,CARTAGO,652,604
2015,4229,C.T.P. DE JACO,AGUIRRE,710,611
2015,6528,C.T.P. PURRAL,SAN JOSE NORTE,675,498
2015,4217,C.T.P. GUAYCARA,COTO,745,578
2015,6532,C.T.P. AMBIENTALISTA ISAIAS RETANA,PEREZ ZELEDON,625,525
2015,4227,C.T.P. DE POCOCÍ,GUAPILES,1857,1507
2015,4222,C.T.P. DE BATAAN,LIMON,1105,919
2015,4207,C.T.P. DE ABANGARES,CAÑAS,664,589
2015,6506,C.T.P. BOLIVAR,ALAJUELA,513,455
2015,5818,C.T.P. DE ESCAZÚ,SAN JOSE OESTE,252,224
2015,6529,C.T.P. ABELARDO BONILLA BALDARES,SAN JOSE NORTE,869,684
2015,4188,C.T.P. SAN PABLO,LOS SANTOS,745,658
2015,6504,C.T.P. SAN PEDRO DE BARVA,HEREDIA,535,451
2015,4192,C.T.P. DE ULLOA,HEREDIA,1026,973
2015,4226,C.T.P. PADRE ROBERTO EVANS,LIMON,1446,1154
2015,4171,C.T.P. JESUS OCAÑA ROJAS,ALAJUELA,974,943
2015,4215,C.T.P. UMBERTO MELLONI CAMPANINI,COTO,770,713
2015,4158,C.T.P. DOS CERCAS,DESAMPARADOS,945,769
2015,6507,C.T.P. SABANILLA,ALAJUELA,360,307
2015,4156,C.T.P. EDUCACIÓN COMERCIAL Y DE SERVICIOS,SAN JOSE OESTE,504,493
2015,4183,C.T.P. SAN CARLOS,SAN CARLOS,638,618
2015,4175,C.T.P. FRANCISCO JOSE ORLICH BOLMARCICH,OCCIDENTE,856,672
2015,4170,C.T.P. DE BUENOS AIRES,GRANDE DE TERRABA,722,583
2015,4163,C.T.P. DE PURISCAL,PURISCAL,1295,1097
2015,6105,C.T.P. CARRIZAL,ALAJUELA,724,587
2015,4157,C.T.P. SAN SEBASTIAN,SAN JOSE CENTRAL,656,608
2015,4174,C.T.P. PIEDADES SUR,OCCIDENTE,634,501
2015,4162,C.T.P. DE ACOSTA,DESAMPARADOS,1132,897
2015,6578,C.T.P. BARRIO IRVIN,LIBERIA,508,337
2015,6533,C.T.P. OREAMUNO,CARTAGO,348,314
2015,6525,C.T.P. SANTO DOMINGO,HEREDIA,253,208
2015,4181,C.T.P. DE GUATUSO,ZONA NORTE-NORTE,575,288
2015,4197,C.T.P. HOJANCHA,NICOYA,431,309
2015,4216,C.T.P. DE SABALITO,COTO,806,748
2015,6524,C.T.P. SAN ISIDRO DE HEREDIA,HEREDIA,372,315
2015,6502,C.T.P. SANTO CRISTO DE ESQUIPULAS,OCCIDENTE,317,225
2015,4195,C.T.P. FORTUNA DE BAGACES,LIBERIA,412,347
2015,6130,C.T.P. GRANADILLA,SAN JOSE CENTRAL,1377,1124
2015,4210,C.T.P. DE PAQUERA,PENINSULAR,335,316
2015,6577,C.T.P. DE PLATANAR,SAN CARLOS,356,295
2015,4200,C.T.P. DE CORRALILLO,NICOYA,339,234
2015,6527,C.T.P. MAXIMO QUESADA,DESAMPARADOS,621,489
2015,4178,C.T.P. DE VENECIA,SAN CARLOS,840,737
2015,6582,C.T.P. ROBERTO GAMBOA VALVERDE,DESAMPARADOS,1190,848
2015,6549,C.T.P. ZARCERO,OCCIDENTE,281,266
2015,4172,C.T.P. RICARDO CASTRO BEER,ALAJUELA,1487,1232
2015,4155,C.T.P. CALLE BLANCOS,SAN JOSE NORTE,672,636
2015,4167,C.T.P. PLATANARES,PEREZ ZELEDON,579,489
2015,4209,C.T.P. DE PUNTARENAS,PUNTARENAS,1064,1049
2015,4220,C.T.P. DE PUERTO JIMÉNEZ,COTO,360,306
2015,4211,C.T.P. DE CÓBANO,PENINSULAR,419,273
2015,6503,C.T.P. DE DULCE NOMBRE,CARTAGO,767,614
2015,6531,C.T.P. DE ASERRI,DESAMPARADOS,455,437
2015,4159,C.T.P. MONSEÑOR SANABRIA,DESAMPARADOS,1109,1051
2015,6016,C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,795,319
2015,4228,C.T.P. GUÁCIMO,GUAPILES,697,512
2015,4193,C.T.P. PUERTO VIEJO,SARAPIQUI,920,727
2015,4198,C.T.P. DE NICOYA,NICOYA,774,496
2015,6033,C.T.P. INVU LAS CAÑAS,ALAJUELA,979,714
2015,4230,C.T.P. DE PARRITA,AGUIRRE,1032,885
2015,5748,C.T.P. DE QUEPOS,AGUIRRE,775,594
2015,4186,C.T.P. JOSE DANIEL FLORES,LOS SANTOS,367,286
2015,6530,C.T.P. PAVAS,SAN JOSE OESTE,245,159
2015,4232,C.T.P. UPALA,ZONA NORTE-NORTE,892,463
2015,4160,C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,874,513
2015,6504,SECCION NOCTURNA C.T.P. SAN PEDRO DE BARVA,HEREDIA,34,34
2015,5818,SECCIÓN NOCTURNA C.T.P. DE ESCAZÚ,SAN JOSE OESTE,16,16
2015,6577,SECCION NOCTURNA C.T.P. DE PLATANAR,SAN CARLOS,28,28
2015,6584,SECCION NOCTURNA C.T.P. LAS PALMITAS,GUAPILES,37,37
2015,6538,SECCION NOCTURNA C.T.P. DE CAÑAS,CAÑAS,39,39
2015,6525,SECCION NOCTURNA C.T.P. SANTO DOMINGO,HEREDIA,33,33
2015,4204,SECCION NOCTURNA C.T.P. SANTA BARBARA,SANTA CRUZ,55,55
2015,4167,SECCION NOCTURNA C.T.P. PLATANARES,PEREZ ZELEDON,96,96
2015,6549,SECCION NOCTURNA C.T.P. ZARCERO,OCCIDENTE,48,48
2015,4220,SECCIÓN NOCTURNA C.T.P. DE PUERTO JIMÉNEZ,COTO,62,62
2015,4191,SECCION NOCTURNA C.T.P. HEREDIA,HEREDIA,77,77
2015,6547,SECCION NOCTURNA C.T.P. DE ATENAS,ALAJUELA,111,111
2015,4214,SECCIÓN NOCTURNA C.T.P. CARLOS MANUEL VICENTE,COTO,45,45
2015,4160,SECCION NOCTURNA C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,138,138
2015,6034,SECCION NOCTURNA C.T.P. TRONADORA,CAÑAS,65,65
2015,4210,SECCIÓN NOCTURNA C.T.P. DE PAQUERA,PENINSULAR,46,46
2015,6130,SECCION NOCTURNA C.T.P. DE GRANADILLA,SAN JOSE CENTRAL,36,36
2015,4218,SECCIÓN NOCTURNA C.T.P. DE CORREDORES,COTO,75,75
2015,4181,SECCION NOCTURNA C.T.P. DE GUATUSO,ZONA NORTE-NORTE,52,52
2015,4188,SECCION NOCTURNA C.T.P. SAN PABLO,LOS SANTOS,41,41
2015,4185,SECCION NOCTURNA C.T.P. DE PACAYAS,CARTAGO,61,61
2015,4155,SECCION NOCTURNA C.T.P. CALLE BLANCOS,SAN JOSE NORTE,91,91
2015,4227,SECCION NOCTURNA C.T.P. DE POCOCI,GUAPILES,107,107
2015,4206,SECCION NOCTURNA C.T.P. SARDINAL,SANTA CRUZ,134,134
2015,4217,SECCIÓN NOCTURNA C.T.P. GUAYCARÁ,COTO,106,106
2015,4182,SECCION NOCTURNA C.T.P. SANTA ROSA,SAN CARLOS,86,86
2015,4177,SECCION NOCTURNA C.T.P. LOS CHILES,SAN CARLOS,54,54
2015,4194,SECCION NOCTURNA C.T.P. LIBERIA,LIBERIA,127,127
2015,4208,SECCIÓN NOCTURNA C.T.P. DE JICARAL,PENINSULAR,76,76
2015,4207,SECCION NOCTURNA C.T.P. DE ABANGARES,CAÑAS,120,120
2015,4203,SECCION NOCTURNA C.T.P. DE SANTA CRUZ,SANTA CRUZ,138,138
2015,4162,SECCION NOCTURNA C.T.P. DE ACOSTA,DESAMPARADOS,94,94
2015,4202,SECCION NOCTURNA C.T.P. 27 DE ABRIL,SANTA CRUZ,72,72
2015,4197,SECCION NOCTURNA C.T.P. HOJANCHA,NICOYA,90,90
2015,6503,SECCION NOCTURNA  C.T.P. DE DULCE NOMBRE,CARTAGO,144,144
2015,4179,SECCION NOCTURNA C.T.P. LA FORTUNA,SAN CARLOS,99,99
2015,4205,SECCION NOCTURNA C.T.P. DE CARTAGENA,SANTA CRUZ,126,126
2015,6536,SECCION NOCTURNA C.T.P. ROSARIO DE NARANJO,OCCIDENTE,143,142
2015,4226,SECCION NOCTURNA C.T.P. PADRE ROBERTO EVANS,LIMON,216,215
2015,6147,SECCION NOCTURNA C.T.P. DE BUENOS AIRES,GRANDE DE TERRABA,267,266
2015,5680,SECCIÓN NOCTURNA C.T.P. SANTA ANA,SAN JOSE OESTE,46,44
2015,6502,SECCION NOCTURNA C.T.P. SANTO CRISTO DE ESQUI,OCCIDENTE,135,133
2015,6535,SECCION NOCTURNA C.T.P. CALLE ZAMORA,OCCIDENTE,106,105
2015,6033,SECCION NOCTURNA C.T.P. INVU LAS CAÑAS,ALAJUELA,105,104
2015,4213,SECCION NOCTURNA C.T.P. OSA,GRANDE DE TERRABA,181,179
2015,6358,SECCION NOCTURNA C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,143,141
2015,4183,SECCION NOCTURNA C.T.P. SAN CARLOS,SAN CARLOS,116,113
2015,4222,SECCION NOCTURNA C.T.P. DE BATAAN,LIMON,145,141
2015,6016,SECCION NOCTURNA C.T.P. ULADISLAO GAMEZ SOLAN,SAN JOSE CENTRAL,66,65
2015,4196,SECCION NOCTURNA C.T.P. NANDAYURE,NICOYA,92,91
2015,4189,SECCION NOCTURNA C.T.P. LA SUIZA,TURRIALBA,54,53
2015,4230,SECCION NOCTURNA C.T.P. DE PARRITA,AGUIRRE,140,139
2015,5966,SECCION NOCTURNA C.T.P. MARIO QUIROS SASSO,CARTAGO,205,204
2015,6583,SECCION NOCTURNA C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,22,20
2015,6531,SECCION NOCTURNA C.T.P. DE ASERRI,DESAMPARADOS,140,128
2015,4857,C.T.P. COVAO NOCTURNO,CARTAGO,604,588
2015,4158,SECCION NOCTURNA C.T.P. DOS CERCAS,DESAMPARADOS,45,44
2015,4166,SECCION NOCTURNA C.T.P. SAN ISIDRO,PEREZ ZELEDON,87,86
2015,4232,SECCION NOCTURNA C.T.P. UPALA,ZONA NORTE-NORTE,100,99
2015,4176,SECCION NOCTURNA C.T.P. NATANIEL ARIAS MURILL,SAN CARLOS,75,72
2015,4211,SECCION NOCTURNA C.T.P. DE CÓBANO,PENINSULAR,20,18
2015,4161,SECCION NOCTURNA C.T.P. SAN JUAN SUR,DESAMPARADOS,66,64
2015,6534,SECCION NOCTURNA C.T.P. SANTA LUCIA,CARTAGO,198,193
2015,6579,SECCION NOCTURNA C.T.P. DE LIVERPOOL,LIMON,43,37
2015,6530,SECCIÓN NOCTURNA C.T.P. DE PAVAS,SAN JOSE OESTE,51,43
2015,5748,SECCION NOCTURNA C.T.P. DE QUEPOS,AGUIRRE,83,80
2015,4229,SECCION NOCTURNA C.T.P. DE JACO,AGUIRRE,102,98
2015,6528,SECCION NOCTURNA C.T.P. PURRAL,SAN JOSE NORTE,111,97
2015,4215,SECCIÓN NOCTURNA C.T.P. UMBERTO MELLONI C.,COTO,50,45
2015,4163,SECCION NOCTURNA C.T.P. DE PURISCAL,PURISCAL,102,97
2015,4201,SECCION NOCTURNA C.T.P. CARRILLO,SANTA CRUZ,109,107
2015,6529,SECCION NOCTURNA C.T.P. ABELARDO BONILLA B.,SAN JOSE NORTE,107,103
2015,4157,SECCION NOCTURNA C.T.P. DE SAN SEBASTIAN,SAN JOSE CENTRAL,177,162
2015,5827,SECCION NOCTURNA C.T.P. MONSEÑOR SANABRIA,DESAMPARADOS,187,180
2015,4168,SECCION NOCTURNA C.T.P. PEJIBAYE,PEREZ ZELEDON,50,47
2015,4173,SECCION NOCTURNA C.T.P. SAN MATEO,ALAJUELA,140,130
2015,6104,SECCION NOCTURNA C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,87,79
2015,4200,SECCION NOCTURNA C.T.P. DE CORRALILLO,NICOYA,60,57
2015,4180,SECCION NOCTURNA C.T.P. DE PITAL,SAN CARLOS,99,95
2015,4198,SECCION NOCTURNA C.T.P. DE NICOYA,NICOYA,281,261
2015,4193,SECCION NOCTURNA C.T.P. PUERTO VIEJO,SARAPIQUI,118,113
2015,4186,SECCION NOCTURNA C.T.P. JOSE DANIEL FLORES,LOS SANTOS,93,88
2015,6021,SECCION NOCTURNA C.T.P. PUNTARENAS,PUNTARENAS,248,193
2015,4844,C.T.P. NOCTURNO CARLOS FALLAS SIBAJA,ALAJUELA,954,920
2015,6148,SECCION NOCTURNA C.T.P. DE LIMON,LIMON,140,125
2015,4083,CONSERVATORIO CASTELLA,HEREDIA,436,310
2016,3957,UNIDAD PEDAGOGICA COLEGIO REPUBLICA DE MEXICO,SAN JOSE CENTRAL,578,462
2016,3963,UNIDAD PEDAGÓGICA JOSÉ FIDEL TRISTÁN,SAN JOSE OESTE,547,401
2016,3941,LICEO DE SAN JOSÉ,SAN JOSE OESTE,845,493
2016,,CATÓLICA ACTIVA,SAN JOSE OESTE,227,219
2016,3942,LICEO DEL SUR,SAN JOSE CENTRAL,657,247
2016,4154,C.T.P. DON BOSCO,SAN JOSE CENTRAL,"1,276","1,190"
2016,,SAGRADO CORAZON,SAN JOSE CENTRAL,281,258
2016,,SEMINARIO,SAN JOSE CENTRAL,285,276
2016,3938,COLEGIO SUPERIOR DE SEÑORITAS,SAN JOSE CENTRAL,929,740
2016,3940,LICEO DE COSTA RICA,SAN JOSE CENTRAL,930,911
2016,,SALESIANO DON BOSCO,SAN JOSE CENTRAL,325,271
2016,3970,COLEGIO EL ROSARIO,SAN JOSE CENTRAL,370,370
2016,3947,LICEO RODRIGO FACIO BRENES,SAN JOSE CENTRAL,735,626
2016,3950,LICEO DR. JOSE MARIA CASTRO MADRIZ,SAN JOSE CENTRAL,"1,205",693
2016,3964,LICEO JULIO FONSECA GUTIÉRREZ,SAN JOSE OESTE,554,367
2016,,DR. JAIM WEIZMAN,SAN JOSE OESTE,111,111
2016,,LA SALLE,SAN JOSE OESTE,480,471
2016,,LOS ÁNGELES,SAN JOSE OESTE,374,374
2016,,YORKIN,SAN JOSE CENTRAL,88,85
2016,4156,C.T.P. EDUCACIÓN COMERCIAL Y DE SERVICIOS,SAN JOSE OESTE,507,506
2016,3943,LICEO LUIS DOBLES SEGREDA,SAN JOSE OESTE,"1,675","1,087"
2016,,BRITÁNICO DE COSTA RICA,SAN JOSE OESTE,340,340
2016,,HUMBOLDT,SAN JOSE OESTE,361,359
2016,3968,LICEO PAVAS,SAN JOSE OESTE,"1,017",576
2016,,ADVENTISTA DE COSTA RICA,SAN JOSE CENTRAL,451,430
2016,3956,LICEO EDGAR CERVANTES VILLALTA,SAN JOSE CENTRAL,"1,435","1,113"
2016,3948,LICEO ROBERTO BRENES MESEN,SAN JOSE CENTRAL,770,482
2016,4157,C.T.P. SAN SEBASTIAN,SAN JOSE CENTRAL,628,574
2016,3986,LICEO RICARDO FERNANDEZ GUARDIA,SAN JOSE CENTRAL,764,466
2016,,NUESTRA SEÑORA DEL PILAR,SAN JOSE OESTE,363,349
2016,3952,LICEO DE ESCAZÚ,SAN JOSE OESTE,"1,659",991
2016,5072,COLEGIO DE GRAVILIAS,DESAMPARADOS,535,234
2016,3983,LICEO DE CALLE FALLAS,DESAMPARADOS,"1,008",817
2016,3984,COLEGIO NUESTRA SEÑORA,DESAMPARADOS,569,527
2016,3982,LICEO MONSEÑOR RUBEN ODIO HERRERA,DESAMPARADOS,"1,692","1,319"
2016,4159,C.T.P. MONSEÑOR SANABRIA,DESAMPARADOS,"1,034",942
2016,3985,LICEO SAN MIGUEL,DESAMPARADOS,"1,202",751
2016,3988,LICEO SAN ANTONIO,DESAMPARADOS,"1,302",837
2016,4160,C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,899,783
2016,3997,LICEO DE PURISCAL,PURISCAL,"1,082","1,082"
2016,4163,C.T.P. DE PURISCAL,PURISCAL,"1,213","1,116"
2016,4165,C.T.P. LA GLORIA,PURISCAL,196,155
2016,4057,LICEO DE TARRAZU,LOS SANTOS,855,737
2016,3989,LICEO DE ASERRI,DESAMPARADOS,"1,615",663
2016,3991,LICEO SAN GABRIEL DE ASERRI,DESAMPARADOS,696,559
2016,3996,LICEO DIURNO CIUDAD COLON,PURISCAL,706,596
2016,3966,COLEGIO MADRE DEL DIVINO PASTOR,SAN JOSE NORTE,792,732
2016,3945,LICEO NAPOLEON QUESADA SALAZAR,SAN JOSE NORTE,924,633
2016,4155,C.T.P. CALLE BLANCOS,SAN JOSE NORTE,692,637
2016,,IRIBO,SAN JOSE CENTRAL,91,90
2016,3955,LICEO SALVADOR UMAÑA CASTRO,SAN JOSE NORTE,660,459
2016,3959,LICEO SANTA ANA,SAN JOSE OESTE,"1,707","1,262"
2016,3961,LICEO ALAJUELITA,SAN JOSE CENTRAL,"1,478","1,041"
2016,3953,LICEO DE CORONADO,SAN JOSE NORTE,900,689
2016,3954,INSTITUTO DE EDUCACION INTEGRAL,SAN JOSE NORTE,141,108
2016,4162,C.T.P. DE ACOSTA,DESAMPARADOS,"1,055",884
2016,3946,LICEO MAURO FERNANDEZ ACUÑA,SAN JOSE NORTE,"1,110",684
2016,,COLEGIO LINCOLN SCHOOL,SAN JOSE NORTE,550,549
2016,,COLEGIO NUESTRA SEÑORA DE SION,SAN JOSE NORTE,284,275
2016,,SAINT CLARE,SAN JOSE NORTE,477,472
2016,,COLEGIO SAINT FRANCIS,SAN JOSE NORTE,318,312
2016,3958,LICEO LABORATORIO EMMA GAMBOA UCR,SAN JOSE NORTE,456,434
2016,3965,COLEGIO MARIA INMACULADA,SAN JOSE NORTE,412,371
2016,3949,LICEO DE MORAVIA,SAN JOSE NORTE,"1,221",988
2016,,COLEGIO CALASANZ,SAN JOSE NORTE,458,441
2016,,COLEGIO METODISTA,SAN JOSE NORTE,404,400
2016,,COLEGIO MONTERREY,SAN JOSE NORTE,323,303
2016,3944,LICEO JOSE JOAQUIN VARGAS CALVO,SAN JOSE NORTE,"1,034",876
2016,3962,COLEGIO CEDROS,SAN JOSE NORTE,691,503
2016,3939,LICEO ANASTASIO ALFARO,SAN JOSE NORTE,700,450
2016,4164,C.T.P. DE TURRUBARES,PURISCAL,226,197
2016,4186,C.T.P. JOSE DANIEL FLORES,LOS SANTOS,357,298
2016,3960,LICEO DE CURRIDABAT,SAN JOSE CENTRAL,744,448
2016,3951,LICEO FRANCO COSTARRICENSE,SAN JOSE CENTRAL,277,273
2016,4009,LICEO UNESCO,PEREZ ZELEDON,"1,329","1,089"
2016,4169,C.T.P. GENERAL VIEJO,PEREZ ZELEDON,702,651
2016,4166,C.T.P. SAN ISIDRO,PEREZ ZELEDON,822,757
2016,4167,C.T.P. PLATANARES,PEREZ ZELEDON,562,507
2016,4168,C.T.P. PEJIBAYE,PEREZ ZELEDON,483,439
2016,4188,C.T.P. SAN PABLO,LOS SANTOS,686,636
2016,4844,C.T.P. NOCTURNO CARLOS FALLAS SIBAJA,ALAJUELA,"1,005",968
2016,,PROYECTO EDUCATIVO SURI,SAN JOSE OESTE,65,59
2016,,COLEGIO MARISTA,ALAJUELA,384,377
2016,4023,COLEGIO EL CARMEN,ALAJUELA,862,695
2016,4028,COLEGIO REDENTORISTA SAN ALFONSO,ALAJUELA,"1,020",918
2016,4171,C.T.P. JESUS OCAÑA ROJAS,ALAJUELA,"1,027",998
2016,4022,COLEGIO GREGORIO JOSE RAMIREZ CASTRO,ALAJUELA,"1,254","1,124"
2016,4018,INSTITUTO DE ALAJUELA,ALAJUELA,"1,557",873
2016,4024,LICEO SAN JOSE,ALAJUELA,788,565
2016,,CENTROAMERICANO ADVENTISTA,ALAJUELA,229,225
2016,4025,LICEO OTILIO ULATE BLANCO,ALAJUELA,764,637
2016,,SAINT PAUL COLLEGE,ALAJUELA,325,323
2016,4027,LICEO SAN RAFAEL,ALAJUELA,"1,249",895
2016,4029,LICEO DE TURRUCARES,ALAJUELA,538,483
2016,4037,LICEO PATRIARCA SAN JOSÉ,OCCIDENTE,456,446
2016,4033,INSTITUTO JULIO ACOSTA GARCÍA,OCCIDENTE,"1,345","1,194"
2016,4174,C.T.P. PIEDADES SUR,OCCIDENTE,627,440
2016,4026,COLEGIO MARIA INMACULADA,ALAJUELA,303,301
2016,4020,LICEO LEON CORTES CASTRO,ALAJUELA,859,698
2016,4173,C.T.P. SAN MATEO,ALAJUELA,392,313
2016,4019,LICEO DE ATENAS MARTHA MIRAMBELL UMAÑA,ALAJUELA,"1,068",779
2016,4035,COLEGIO DE NARANJO,OCCIDENTE,"1,042",757
2016,4034,EXPERIMENTAL BILINGÜE DE PALMARES,OCCIDENTE,"1,571","1,473"
2016,4021,LICEO DE POAS,ALAJUELA,"1,140",816
2016,4172,C.T.P. RICARDO CASTRO BEER,ALAJUELA,"1,328","1,072"
2016,4046,COLEGIO DIOCESANO PADRE ELADIO SANCHO,SAN CARLOS,414,399
2016,4183,C.T.P. SAN CARLOS,SAN CARLOS,624,598
2016,4045,LICEO DE SAN CARLOS,SAN CARLOS,"1,020",618
2016,,COLEGIO AGROPECUARIO DE SAN CARLOS,SAN CARLOS,329,308
2016,4176,C.T.P. NATANIEL ARIAS MURILLO,SAN CARLOS,"1,328","1,180"
2016,4178,C.T.P. DE VENECIA,SAN CARLOS,855,762
